"address","mirrorAddress","votes","available","poolAddress","isPoSNode"
"cfx:aan94bfg5ngve46d41h0a2v5f6fe48n862wmsdwmyy","0xD0FEF488Da644164EfE88B9bb002069aa5402Cd1","70","70","cfx:acdj1y1r00mzvuw9s831rj1t5amst2405jv582syu0",false
"cfx:aamcaf8efjg2savzgb2xu26m4p42xu1d8y7r3e9af2","0xE27a674652DCc19033281dEAb51AA22be1dA437C","562","525","cfx:acdj1y1r00mzvuw9s831rj1t5amst2405jv582syu0",false
"cfx:aas4m28u6a6uajbynamt6s3thx09dpwm5y1cpczwsp","0xd560Ede2EE12ACe65EFDcb13Af584cE82438A0F4","55","55","cfx:acdj1y1r00mzvuw9s831rj1t5amst2405jv582syu0",false
"cfx:aas5jsykzj8aajxac685za7bty0a04pmvybsvkahjj","0x1D5CD0D00BAF18029bAE1241A47FE77D08Ea4Baa","3","3","cfx:acdj1y1r00mzvuw9s831rj1t5amst2405jv582syu0",false
"cfx:aan4k2egs7whesg9mbb9bz8ehz1kc9xbxym57e2bg9","0xE47E810DF32182ffEe6cD16A6C2357F37A8ce5E4","5","5","cfx:acdj1y1r00mzvuw9s831rj1t5amst2405jv582syu0",false
"cfx:aasncnepfk3ykjdzunx3amsaarxdm4s8xyxhcwc5sc","0x3456298D45D439b48cB45Dd2D941D20481b1862f","1","1","cfx:acdj1y1r00mzvuw9s831rj1t5amst2405jv582syu0",false
"cfx:aajhdaxtf4ccafxe9ct49ct1anpjkpv2jym200rz0g","0x5deBd8902831a2EFebE2a16c7E10d299B0c103CD","3","3","cfx:acdj1y1r00mzvuw9s831rj1t5amst2405jv582syu0",false
"cfx:aajt52dhp3czw6kva3eds5ww1de468se4e6xjnfmft","0xD35778588D36CA262101820674210283e3f98b67","1","1","cfx:acdj1y1r00mzvuw9s831rj1t5amst2405jv582syu0",false
"cfx:aansm4x0zrx3ssaskaxcg0a6uz9yrrf13ue14u970r","0x66Da24E3941d270bEe892Ab0B1d598346fa10106","30","30","cfx:acdj1y1r00mzvuw9s831rj1t5amst2405jv582syu0",false
"cfx:aanggsjtgu3ewr6m7b0p4xcx199ry60tf2y9u7dpr9","0x10d47C032408A64095c029195Db89724152E81F9","1","1","cfx:acdj1y1r00mzvuw9s831rj1t5amst2405jv582syu0",false
"cfx:aambjw4h7b6z83453uruy38t7gwg67zydukuugjjb5","0x6201F6d46075535C15b4E620128bc88A85F0B665","12","12","cfx:acdj1y1r00mzvuw9s831rj1t5amst2405jv582syu0",false
"cfx:aasgt9rr42hddcb2gkzfdv0u3ntnwxzdcy9gcbrtnx","0xD0570390BB77a84A6277B0a57D44cA408d621615","174","174","cfx:acdj1y1r00mzvuw9s831rj1t5amst2405jv582syu0",false
"cfx:aamhs2nggfp25phzbt737h6c9fg25xcweykt29370z","0xA2695b066eF343e2c95416D9e29b2EAd750eaB7d","1","1","cfx:acdj1y1r00mzvuw9s831rj1t5amst2405jv582syu0",false
"cfx:aaje1wvw8jhknyfa7gv9b92021g8cm1ehatx78k73w","0x93FE3F183B0B75e4167cF6398e4aECB38b29f57c","1","1","cfx:acdj1y1r00mzvuw9s831rj1t5amst2405jv582syu0",false
"cfx:aatt1m1vgycb6juzjnxuxfj605eu2zpgvej646ttgv","0x0Dc37042A1392Fbe3254c7968938eABa68CD505b","5","5","cfx:acdj1y1r00mzvuw9s831rj1t5amst2405jv582syu0",false
"cfx:aakutsp4ze7fjhebv4dxzr6xgdnm1np9bek0ymzabj","0x51689D280E7201dD81a1D9F372C966dc52c781A9","5","5","cfx:acdj1y1r00mzvuw9s831rj1t5amst2405jv582syu0",false
"cfx:aamjhpb50p7nk5h2yd742escdd6cafp1raf51969uu","0x62e3720a954A1Ac1107FDe7714d55d421EE71257","23","23","cfx:acdj1y1r00mzvuw9s831rj1t5amst2405jv582syu0",false
"cfx:aatjz12n5eg76ckkagnpmz7344tzfz0nuurv2cz1eh","0xc20b34944F2A046A2D248DF905F39B6A2Df32c1B","5","5","cfx:acdj1y1r00mzvuw9s831rj1t5amst2405jv582syu0",false
"cfx:aakkrkxkrwp4zkpky1xa316d28z52w0khyk0ubrj47","0xBc14670Eef92754917E9f83f698860E6dE46FFAA","16","16","cfx:acdj1y1r00mzvuw9s831rj1t5amst2405jv582syu0",false
"cfx:aatdbns18ppcjxpy8ya6zey7pyrfy4pe9210vzam1m","0x421F553C284A537467E903c4ed78790bc56E19d6","3","3","cfx:acdj1y1r00mzvuw9s831rj1t5amst2405jv582syu0",false
"cfx:aapgb2kzag7sskt5sxzshhvpncc172m9u20hwuy5gn","0xdfa3095b7456574C9C0284c6997B8db09cD1B167","21","21","cfx:acdj1y1r00mzvuw9s831rj1t5amst2405jv582syu0",false
"cfx:aamg5pj06tmp6eh0gu2dr5cz6ff5u6fxyy06jyr92c","0xEb6C75DfaFF41049e2a10A62988E98D2a1F70c72","1","1","cfx:acdj1y1r00mzvuw9s831rj1t5amst2405jv582syu0",false
"cfx:aat2p5n8b93f4m5z0318pjfexy1h6jp1xud5sdeegz","0xd8B4C93BA5cf989afdd7becd15092A22283D8f3E","2","2","cfx:acdj1y1r00mzvuw9s831rj1t5amst2405jv582syu0",false
"cfx:aap31h7ax2nc4vczs3hkh9nyk6beh6ragj0ktzj90f","0x3C241E15eFbdbfAEB18e103072Affc09e709C5E4","5","5","cfx:acdj1y1r00mzvuw9s831rj1t5amst2405jv582syu0",false
"cfx:aakn2y18ubf154u3t1m00nkfsvkpy4sn2pz7j47f6x","0x29cC7861aE430d222975C0D69DaCB52ADEd08Ce1","3","3","cfx:acdj1y1r00mzvuw9s831rj1t5amst2405jv582syu0",false
"cfx:aat3fxf7ajfxcptwwr09pb1cfu3hhrv5xach64p1ta","0x93D2301fC08C8306C115DfAf98150d50FB251e0b","7","7","cfx:acdj1y1r00mzvuw9s831rj1t5amst2405jv582syu0",false
"cfx:aar8k4s2p5f6mj1sss7kh5r78a523g46fuvm77mxrr","0xe8B76A6E154c3dcC93d04c089c06420Ad4B4E038","4","4","cfx:acdj1y1r00mzvuw9s831rj1t5amst2405jv582syu0",false
"cfx:aajgd5jx8609hf42dx4r74bdr19t7ggz3psp741m6v","0x559C50Da0F42527e4682Dd9FAE13da393ce47aA9","2","2","cfx:acdj1y1r00mzvuw9s831rj1t5amst2405jv582syu0",false
"cfx:aataf1y4pg4p9brzmzj12s30zwgyvet8wju7894kph","0xF4B5714aD62DFC866146623fAa982Db938086007","1","1","cfx:acdj1y1r00mzvuw9s831rj1t5amst2405jv582syu0",false
"cfx:aap30k0tnjfmaaps7uz8wdcw47a08082ey1d8ujrv4","0x06e55FB4773D71b4285316C13eD1f801B7B2F288","2","2","cfx:acdj1y1r00mzvuw9s831rj1t5amst2405jv582syu0",false
"cfx:aakwwt2jhu7admaw0g5b1m1pbaanbgk75jjygksagb","0xe6fd6B4B3Ec088D98A87517a4C7C648331C6aE26","1","1","cfx:acdj1y1r00mzvuw9s831rj1t5amst2405jv582syu0",false
"cfx:aarbpnnxnk3wwvkthszjdraz46v1wa3wsah7evew10","0xD7C9F8ADEAFd5C9b371Db0672dF03719f8202c0f","1","1","cfx:acdj1y1r00mzvuw9s831rj1t5amst2405jv582syu0",false
"cfx:aanm7v3vde1egcfzgg6vz5wh90xw0yvg1yrb8j6dc5","0x27447e5551a62Fe8A90aE4014b2605d2C4AE957B","1","1","cfx:acdj1y1r00mzvuw9s831rj1t5amst2405jv582syu0",false
"cfx:aanjr4746xzbk704s2fy056h4v5zzw22b22k87mtpu","0x08B889AbB80b41664C53Df422d6006767eB5Af30","1","1","cfx:acdj1y1r00mzvuw9s831rj1t5amst2405jv582syu0",false
"cfx:aar0x38dvaz29dr4bsmn4vyjdckz88hf529pz5cjge","0x54faa34c412E0aE20A60C6f0c808DcF35BD62D74","1","1","cfx:acdj1y1r00mzvuw9s831rj1t5amst2405jv582syu0",false
"cfx:aam2v1xgwu68kjyyv21r4fcafc3vbndzwjrkmv7swe","0xE6D26052247eB713B60B1C10E7931247a32eA669","2","2","cfx:acdj1y1r00mzvuw9s831rj1t5amst2405jv582syu0",false
"cfx:aar0t99cvcr75cbu2be33cw7redydkhfme96dfsu29","0xC7B49d7Fd91832B4CC57cbE0CF6F46d2589A3ce6","17","17","cfx:acdj1y1r00mzvuw9s831rj1t5amst2405jv582syu0",false
"cfx:aakzrb9jp3nswv1vuk08sgvfnuru4a02zazkwep54n","0xe6DA5CdB6C6Fe237425fe9726F1331D66431E42d","12","12","cfx:acdj1y1r00mzvuw9s831rj1t5amst2405jv582syu0",false
"cfx:aamc25pvshzt2yy5ut1tvyzpz8pb19u66a9kprar2m","0x5aAFf0EaE379631da02923906a02F2d1628F64b9","9","4","cfx:acdj1y1r00mzvuw9s831rj1t5amst2405jv582syu0",false
"cfx:aas5sxts8pveuew2cfc4yt6cyk2jcxy8aemntcz5u4","0x6029f1A34ecc17Bd716E870A368eAA8d133fD183","21","21","cfx:acdj1y1r00mzvuw9s831rj1t5amst2405jv582syu0",false
"cfx:aarn81rc6e6k4ehbhgb1f7cszn3jw6se72j08xcz2s","0x6F2a3da3477300b8bE3BDb3FE20a2aa06A4F6B49","2","0","cfx:acdj1y1r00mzvuw9s831rj1t5amst2405jv582syu0",false
"cfx:aanungbad5zubu3r6w3w9maw08daam2xzj6yfu6wsv","0x973c8fbA40F3A5A710eDf9acD4e59Fb3aCc06558","1","1","cfx:acdj1y1r00mzvuw9s831rj1t5amst2405jv582syu0",false
"cfx:aapgff4rvseut94bwn5raukabrnt6ud2vp7bet7bkj","0x3e166C20F4039b45a908056D8598F0Ed673Ad0Eb","8","8","cfx:acdj1y1r00mzvuw9s831rj1t5amst2405jv582syu0",false
"cfx:aan77m1turw688ws8s5chxtyfkj8m6hy0p61bw0cs6","0x4CFC4db5f855fF8eC714DcFD7eFB51c72b33277E","4","4","cfx:acdj1y1r00mzvuw9s831rj1t5amst2405jv582syu0",false
"cfx:aase73xyrxcs4ztcppg0y90ytuvwpmytvyyfx4g3nk","0xBF01d5FFac25ff41824E4d17A09D4cA4DA8983Ea","13","13","cfx:acdj1y1r00mzvuw9s831rj1t5amst2405jv582syu0",false
"cfx:aattvfjsn0da7vt17rupswmn4d7e02mzgetz7z6t4k","0x6FDDCEa25A9E8294C06166706421DA20c3bE0615","1000","1000","cfx:acdj1y1r00mzvuw9s831rj1t5amst2405jv582syu0",false
"cfx:aajzze3vz4hj2vbpe6825d9z3h8ym326apcjyetww8","0xc55DDD163aa3C005dA2cd5ee32f9F93796b6DAf8","1029","1029","cfx:acdj1y1r00mzvuw9s831rj1t5amst2405jv582syu0",false
"cfx:aapebmdgne2f5trbanje11a2apz9hxkhwefvgyj7tj","0x192dDc6CEb5c1A36A772376472Cd1752004228E8","1","1","cfx:acdj1y1r00mzvuw9s831rj1t5amst2405jv582syu0",false
"cfx:aar1wu1t6csrpuuvrf5fasj3w56cpsns5jybzr2c7a","0x0963Aee6cB6d5F9712FD1fEac6f41326c222B542","39","39","cfx:acdj1y1r00mzvuw9s831rj1t5amst2405jv582syu0",false
"cfx:aajhwec2uxx0cv9b18kjtv2tu5dtw3n32jzxduawcm","0x766AfD09f45D08b0Bd8fe56ECcc4Fa258244cc82","50","50","cfx:acdj1y1r00mzvuw9s831rj1t5amst2405jv582syu0",false
"cfx:aakd0d2x8zuu7zr3vfm3rwnjyv5rxxuvyjz1xwmk1y","0xCe340eB97Fd12a46582F9651Cc3D8Da3DA5b7eD5","10","10","cfx:acdj1y1r00mzvuw9s831rj1t5amst2405jv582syu0",false
"cfx:aakkej6679wmbewyyr7z878hzr19uftd2uuu5y7h6t","0x06318a3FF425EBe4fe4d5Dc3439c7AB280A7D7Ce","116","116","cfx:acdj1y1r00mzvuw9s831rj1t5amst2405jv582syu0",false
"cfx:aasfxx8g0nk4fwsuxu65u0v5eyes6eh70jn0ffjrhd","0x25114D039a5D3216841c5d3ef439Be7958A1e6b6","1","1","cfx:acdj1y1r00mzvuw9s831rj1t5amst2405jv582syu0",false
"cfx:aanwgecjtaw0y5ruazff86txpce3462ynu6u28ykvr","0xDc801b264C3a9f71eAC243A4d23676Fdf542724d","16","16","cfx:acdj1y1r00mzvuw9s831rj1t5amst2405jv582syu0",false
"cfx:aap3bxf9r99he2t38pha2n5sg9z97222cy49tfwumb","0x082e4887A7424828C9393d20b26543014536A780","2","2","cfx:acdj1y1r00mzvuw9s831rj1t5amst2405jv582syu0",false
"cfx:aamzf48mxpscfv2ymj7fygnjzuxb81xpe20bw59rwn","0xc756D52ed57072f424d3C9a22E8265FC72378732","11","11","cfx:acdj1y1r00mzvuw9s831rj1t5amst2405jv582syu0",false
"cfx:aatrb5m3ady51b1989hdazwy5ufmzesbt6xmud8cxm","0x10209349873E209b5ec62EA40A61FFC998b3FCb7","1","1","cfx:acdj1y1r00mzvuw9s831rj1t5amst2405jv582syu0",false
"cfx:aatfnz6y9e34h30s5nw46yntxm2f6dc6f655hvswkk","0xBCf6ac1af5c5a246FC334A8DAACdf2184b4734C2","12","12","cfx:acdj1y1r00mzvuw9s831rj1t5amst2405jv582syu0",false
"cfx:aarh2340wg8cdka1kfh219sfz5g3y7vcp6yz280rd2","0x3a5caAc6ECC6026eF3A771FbF51008E333c1f98c","1","1","cfx:acdj1y1r00mzvuw9s831rj1t5amst2405jv582syu0",false
"cfx:aak4h8mweajb5jzrrdbhng1w9u1b1am5h2j78bac7e","0x0388Cc7254E251F84A12f5a5a487217149719D5b","26","26","cfx:acdj1y1r00mzvuw9s831rj1t5amst2405jv582syu0",false
"cfx:aamuc1nyangunefp7e5s1ntrz9hgjkmn7yan06pz7p","0x205db139192e41579517a90Fb83ffCd360e65393","5","0","cfx:acdj1y1r00mzvuw9s831rj1t5amst2405jv582syu0",false
"cfx:aatm9p34sy1xtcsx9zjun3hwu6612abcsj9y5nmmtr","0xC15b2F6327a343E173e8E725180E546fCDae0e94","2","2","cfx:acdj1y1r00mzvuw9s831rj1t5amst2405jv582syu0",false
"cfx:aakycdtv194ws11y73tsam7va08ex0ztmjrjaxuds3","0xDb99a46cC4e5296960C52b51bd55C7e1917D427d","1","1","cfx:acdj1y1r00mzvuw9s831rj1t5amst2405jv582syu0",false
"cfx:aams5zb8zv38dpj8bm9zu6ejxz0tbp5z66sx7z8eb2","0xf3cA482225f561F1E671a09002aaE36540CFcBA0","4","4","cfx:acdj1y1r00mzvuw9s831rj1t5amst2405jv582syu0",false
"cfx:aanuz389nev8j8wk62mxrwwbe33k3kjcbpr3d1m5zv","0x16A3Ac2e184A467a8cA87367656c295ed2af69E9","75","75","cfx:acdj1y1r00mzvuw9s831rj1t5amst2405jv582syu0",false
"cfx:aanbxrj85r72t15zha8au7axa1t1p5jdbjw2m0ef78","0x14d24fC8d691324a06456a079d3f4C9D571f8724","3","3","cfx:acdj1y1r00mzvuw9s831rj1t5amst2405jv582syu0",false
"cfx:aakcnap4rb6fdbag0832tzexx3xnevhm5afx1a53vb","0x084dbF943829da6d50b69bfd19CfCD231a2d3eCe","2","2","cfx:acdj1y1r00mzvuw9s831rj1t5amst2405jv582syu0",false
"cfx:aasgevzemn19y1utuz7xzfwdj4dt118cv614yshb5s","0xbBd32928B8a0146A90707c8E5AB453A5E3b0724F","10","10","cfx:acdj1y1r00mzvuw9s831rj1t5amst2405jv582syu0",false
"cfx:aatk2ktr4zmp54vbkbe3rawdcfhy832tnykuhhyt27","0x2959Be65A12F41978C852AD5Ab49beAbdC451F8a","1","1","cfx:acdj1y1r00mzvuw9s831rj1t5amst2405jv582syu0",false
"cfx:aamu7fk13a3uhuy1z0a5kvktgdvka4eerat01x4ra8","0x81ef7514baEc43F05d497284ab4E80C56AD164a2","20","20","cfx:acdj1y1r00mzvuw9s831rj1t5amst2405jv582syu0",false
"cfx:aaskgbnm3wj104vhzy42jkgf3fefmmghtyxh1ntd40","0xBb9109c7A71B6F9029ce7312CB4566CC48d86129","134","134","cfx:acdj1y1r00mzvuw9s831rj1t5amst2405jv582syu0",false
"cfx:aamzkxrv9vd8hadu8jxnpfkesp6cpdpgp2r6hecnvg","0xd2b3EE85E543D37B554C69354206cB61c2d9DD6F","21","21","cfx:acdj1y1r00mzvuw9s831rj1t5amst2405jv582syu0",false
"cfx:aan43m8h47rf0u12vvzb55hjr840mb7cnjxe8u5avx","0x7374e6Fa9673d5de94D5A0e26aa90C354E933700","11","11","cfx:acdj1y1r00mzvuw9s831rj1t5amst2405jv582syu0",false
"cfx:aakdc5fxa2xxzkpfbw95wya8dne1v3hst272dr5vr2","0x2f8eF816E68006106375cD84585cBCda646C8d11","1","1","cfx:acdj1y1r00mzvuw9s831rj1t5amst2405jv582syu0",false
"cfx:aap1nnu6vjj9ep0pkhcr110j6xu86gn7h2a18yepcz","0xEb6A2164158E6614Fd75b77083169993A95a0C08","75","75","cfx:acdj1y1r00mzvuw9s831rj1t5amst2405jv582syu0",false
"cfx:aatktv1dtj9nvterxz9y3jerwd659x8r0j5saadyh7","0x27c05B5352826fEbb5F7b3c9Dc8dC49e0Cd65bD9","1","1","cfx:acdj1y1r00mzvuw9s831rj1t5amst2405jv582syu0",false
"cfx:aapua79g711be6zpdj3pg95h1rgpwefmzycgm874jv","0xa0bCB856e2fac612570D5b67ff7671296103a868","3","3","cfx:acdj1y1r00mzvuw9s831rj1t5amst2405jv582syu0",false
"cfx:aan9b1fadwpmb6ptv7j8bnh6gvwzfknkee19kf3akg","0x88E58470ffCb903A35d5465267568dBB7ED63C2c","1","1","cfx:acdj1y1r00mzvuw9s831rj1t5amst2405jv582syu0",false
"cfx:aar7cbjd6tmh6dmra3wtt26rmf57xpxd06e626jg6y","0x79052E006C0531263749993bd1E4E0d195649761","36","36","cfx:acdj1y1r00mzvuw9s831rj1t5amst2405jv582syu0",false
"cfx:aat1m67e6s3z6ysbzdr86bxmcaxav9xy8uj1fg5j48","0x430C8BA18FF52684A7D7C953144272e7Bd28c531","1","1","cfx:acdj1y1r00mzvuw9s831rj1t5amst2405jv582syu0",false
"cfx:aar7nk04621dts0ryg4v8d838hf83hf2b6np3eyzzm","0xd832A0653132D8f0e2c0c1C7EDb9d3cEe5B8B3D1","6","6","cfx:acdj1y1r00mzvuw9s831rj1t5amst2405jv582syu0",false
"cfx:aatt2t9chz7kv5xgj9gsg1sadzhg7vx7127rwdsvhu","0xB02eC58B4530B46a6399335FeeA011930233a5B3","4","4","cfx:acdj1y1r00mzvuw9s831rj1t5amst2405jv582syu0",false
"cfx:aapfnn5drc14haf311546j18t1zp53zvv6x8rncccx","0xEaeAb79a4d93568f706c5F0537C70AeCD2A1EAB2","21","21","cfx:acdj1y1r00mzvuw9s831rj1t5amst2405jv582syu0",false
"cfx:aar4d1padyjz5rf5yjb7czt9g8n372mkx6hupvwc4v","0xD58aFBA249C8fD79cc0634e13068d7B75F110E87","3","3","cfx:acdj1y1r00mzvuw9s831rj1t5amst2405jv582syu0",false
"cfx:aatjxk5tyze46dpr202cx8gjjk77dxp2bpfttn9bs6","0x5DC3Ef530198a0aEDB53384003aDCBE689498215","0","0","cfx:acdj1y1r00mzvuw9s831rj1t5amst2405jv582syu0",false
"cfx:aas2uabzppasft805weyt1nbmbf18vddm67end8egy","0x2eBaDF0B8A4BE1Ea48cd1E49fdf5263F2f4E6D71","1","1","cfx:acdj1y1r00mzvuw9s831rj1t5amst2405jv582syu0",false
"cfx:aargcuphjv84zk6k9byu8yxvfveuzzca86bmm4sdyd","0x00f3Ede838A6B933543A3C3d7144DB3c9a34f77b","1","1","cfx:acdj1y1r00mzvuw9s831rj1t5amst2405jv582syu0",false
"cfx:aatp72a692j4nvt69k5rmurxvxy4w5hh3pdhbwbsc9","0x2F4bb493ED9FeE7DB614A06Bf6083D9D62aC3E78","2","2","cfx:acdj1y1r00mzvuw9s831rj1t5amst2405jv582syu0",false
"cfx:aaky5hh9e169urs12k3g7jf56hbux2t382n4w0c5bj","0x610329B470535eCc23B58b291822c77E7048E34c","0","0","cfx:acdj1y1r00mzvuw9s831rj1t5amst2405jv582syu0",false
"cfx:aasv9m2bk7rh6wbecpasjk8hpga65zebd2mxzyn0c7","0x6B85683E5790397bbb504105B92fF08B8B61B6c1","1","1","cfx:acdj1y1r00mzvuw9s831rj1t5amst2405jv582syu0",false
"cfx:aan381s11b56x7kt38803x0a2z7dmwfx4udfr9y7v8","0x101D0fBdb4d4F2F37264FedD6A912b58481b876A","2","2","cfx:acdj1y1r00mzvuw9s831rj1t5amst2405jv582syu0",false
"cfx:aamf42xh1m3k88xkg0rvv8xm11jtuhhygy6zxpgkme","0x23662b9C4d00f5AB53969a31a42a28f291b4F893","1","1","cfx:acdj1y1r00mzvuw9s831rj1t5amst2405jv582syu0",false
"cfx:aatrzeap74hee73p51w2afgywj1t6xfksjwzmjsm63","0x9f4E2DF18191022dA4888AA93914452952f64F2a","10","10","cfx:acdj1y1r00mzvuw9s831rj1t5amst2405jv582syu0",false
"cfx:aap5r06kakmp2x0m5csmzwy0d4sk5gpt5aacezmryx","0xCA2B95c3B114e68921D84DeC2A43b9c9e9913E0D","3","3","cfx:acdj1y1r00mzvuw9s831rj1t5amst2405jv582syu0",false
"cfx:aasadf2g7ecyng7jffx7fzd9k5meet2m028yxk4p4f","0xEC8EBC79300857c8F749bd95CAC805F60B933E92","5","5","cfx:acdj1y1r00mzvuw9s831rj1t5amst2405jv582syu0",false
"cfx:aatnepac829de3dgrvr195gkwfse1jyvu67swfyug7","0xC62457EABdCEC465d3D380a9ff15660198dDEaA1","1","1","cfx:acdj1y1r00mzvuw9s831rj1t5amst2405jv582syu0",false
"cfx:aajkxdvbpsrv5fkfghryp975367hffgmzy2fstxsmg","0x0d172400e588390E32921007b8799212F5994471","33","33","cfx:acdj1y1r00mzvuw9s831rj1t5amst2405jv582syu0",false
"cfx:aap4sz48yuyk78yrezzsbpd60xp705tp6a55h7ryr8","0xCfb1282353082Dcf3B652088621c51a9EEC716AE","3","3","cfx:acdj1y1r00mzvuw9s831rj1t5amst2405jv582syu0",false
"cfx:aaswpe1bhmps0rf3hmvkc8714t97845pae80ectjsf","0xB3dEA072e8A27971705230B8456253Ac0A780c99","5","5","cfx:acdj1y1r00mzvuw9s831rj1t5amst2405jv582syu0",false
"cfx:aapzen1ku74bdm9gywrg6zsc40x1wpf6h2eea9exs4","0x67778E43999A799C6333842c6C5Eb92Cb077BdF5","61","61","cfx:acdj1y1r00mzvuw9s831rj1t5amst2405jv582syu0",false
"cfx:aasw1u0yz22h8teh99n4tbmp4z8w0m07euy3vgnm2h","0xF9Bc5B5aAD54b9200Bf4457708A93f34b52E80f2","16","16","cfx:acdj1y1r00mzvuw9s831rj1t5amst2405jv582syu0",false
"cfx:aak1fcy4bffpwm87hx99187jv0r3jwrz7urd1jnz57","0x62079466Bb13A6b127dDb8030150c5b2d6c7Ef22","301","301","cfx:acdj1y1r00mzvuw9s831rj1t5amst2405jv582syu0",false
"cfx:aas6rr7s5ujgzjsnyz1bw815f00nvk0g8amcmkm0sz","0x9B5ae9cC3782812079dEA8eA609a45C13a92C90A","43","43","cfx:acdj1y1r00mzvuw9s831rj1t5amst2405jv582syu0",false
"cfx:aam8gjdj7p4567cp8p6g9wk3p4wv2nxpdprgj4axv9","0x0D323c745E89f6cd1d74f048d219F9B2dDd02D61","2","2","cfx:acdj1y1r00mzvuw9s831rj1t5amst2405jv582syu0",false
"cfx:aajs9ye0dmp8tmyuecfewbgmz573r3y9apf565s22v","0xD718fb616855900ceD2228E17D70833C1416142C","1","1","cfx:acdj1y1r00mzvuw9s831rj1t5amst2405jv582syu0",false
"cfx:aamtcbb8bwpp3v9hsmdj92a7g0y6hds2je8ruug4bz","0x74313D7fB2148D0f5e045742A3f2dEDC4922bF94","4","4","cfx:acdj1y1r00mzvuw9s831rj1t5amst2405jv582syu0",false
"cfx:aamj4vdwehztt88my3n6xfcy6xesrhksaj79s0pg0r","0x93fDb8aB339A39A13C60a6DC119BA8f35d4c3DFD","101","101","cfx:acdj1y1r00mzvuw9s831rj1t5amst2405jv582syu0",false
"cfx:aasnxz1maf6w81te426b70axwr2cms54ea07m71su0","0x2463753d147BAf4a25Da89F71e15493f53d5E0ea","3","3","cfx:acdj1y1r00mzvuw9s831rj1t5amst2405jv582syu0",false
"cfx:aajjh55e4yphxbxeddnuwmgwf25jnmbs56g22jmh54","0x110CE04107cbf24b570b3e4308F98Ce951ACb67f","11","11","cfx:acdj1y1r00mzvuw9s831rj1t5amst2405jv582syu0",false
"cfx:aatg7f8amx0tmpeg5d4x20x7xrxrkty1tjtpf734tz","0x11216Bd125899C01218c9F7A9eC9E1E9608a544E","2","2","cfx:acdj1y1r00mzvuw9s831rj1t5amst2405jv582syu0",false
"cfx:aasnje1d8ue25vvsjwpxg61f80fy1eas4us4whbmyf","0xa1D6079373B88eaB12E16faB21002817831C1C09","2","2","cfx:acdj1y1r00mzvuw9s831rj1t5amst2405jv582syu0",false
"cfx:aajk5rs7jab7hutz39ze7nxez9z7ndp6yacv1mcrvb","0x26F48Ea106d434D2642dC8e5a682634965000e27","346","346","cfx:acdj1y1r00mzvuw9s831rj1t5amst2405jv582syu0",false
"cfx:aak88texzh30x5hpgrdck51g0wa39vajcezcmp0wt6","0x51d55976160662FaCA69628E62B9B3983eCc4C01","8","8","cfx:acdj1y1r00mzvuw9s831rj1t5amst2405jv582syu0",false
"cfx:aardhdmkfjwzy9bt09b77fsjmc6f4hj75eus599t8t","0x330cFC361c2CDC2369Fb8100E9562C4dDEDd75B0","10","10","cfx:acdj1y1r00mzvuw9s831rj1t5amst2405jv582syu0",false
"cfx:aaj5ahjd93g2nh5s6hsuk3u7wm0taaddjyr0r5018c","0xF254ED4e2c05C942c64fa9f354A40d82B36788C1","34","34","cfx:acdj1y1r00mzvuw9s831rj1t5amst2405jv582syu0",false
"cfx:aapu3pptjack1ez9cexsv32cb4nxjj91wed4zxnhb5","0x4E031e2EA281641Defb69F3B26288Ca64093de74","280","280","cfx:acdj1y1r00mzvuw9s831rj1t5amst2405jv582syu0",false
"cfx:aasa3uujezan3gy2mt5x33d7889fmy46gu6w4x147n","0x71112623e5F4b7066C7c2A45a1e3D1e23E679bC1","20","20","cfx:acdj1y1r00mzvuw9s831rj1t5amst2405jv582syu0",false
"cfx:aapzf6k26u6k93ywp0wzunfb8c4sepph8yjp0t5386","0xf9C9C6FDf437dEbbCDAb8bfAc67e63d6D649A8dc","12","12","cfx:acdj1y1r00mzvuw9s831rj1t5amst2405jv582syu0",false
"cfx:aarn6csuh4xh14yuzd7z14fkg6a8tyj7muurax8uhy","0xf2FaF4804845d19f9dB807c29e5C457b8dacA657","3","3","cfx:acdj1y1r00mzvuw9s831rj1t5amst2405jv582syu0",false
"cfx:aajdgcabncrx4vbg3c3y2x8g7bvpu7r6625vb3x5um","0xB639D570f87FB53B87D6F1b9183AeE86714584e5","17","17","cfx:acdj1y1r00mzvuw9s831rj1t5amst2405jv582syu0",false
"cfx:aakpnyacsc35vzvsnepe2prnbwptzj6wp221j6djet","0xAb742A6f503d18C50123D2f8c870900293852586","8","8","cfx:acdj1y1r00mzvuw9s831rj1t5amst2405jv582syu0",false
"cfx:aas2utf0mhucgjtws7cbunzp3gb4wt9sjehx30rmnw","0xd946f2ACF49C29835c787A01550305d48a8CE0fA","10","10","cfx:acdj1y1r00mzvuw9s831rj1t5amst2405jv582syu0",false
"cfx:aamc7jds9et95s3gwegvtsf78krzusr5gumaff8622","0x4FaB7C90b720e690Ac1243A67f8757727E30Be6a","2","2","cfx:acdj1y1r00mzvuw9s831rj1t5amst2405jv582syu0",false
"cfx:aap56j663fe725c6dm7nu4pys7taezwh5uk7awez8m","0x1AC0F77b1416034C55a1E3d91aE6C93Fc9d7c575","22","22","cfx:acdj1y1r00mzvuw9s831rj1t5amst2405jv582syu0",false
